run_id,agent_id,update,distraction_sigs,fitness,fun_cnt,fun_used,inst_entropy,sim_thresh
278,311,100000,0,256.0,32,16.0,5.33621,0.49249
278,174,100000,0,256.0,32,19.64,5.35826,0.293561
278,374,100000,0,102.46,18,9.95,4.00198,0.589575
278,468,100000,0,85.99,31,6.57,5.08956,0.751712
278,237,100000,0,79.6,24,6.76,4.93358,0.402859
278,38,100000,0,62.62,24,5.8,4.57936,0.088617
278,430,100000,0,23.56,6,1.0,2.61793,0.696539
278,328,100000,0,256.0,32,29.44,5.23033,0.493025
278,25,100000,0,256.0,31,22.83,5.31474,0.0322832
278,36,100000,0,43.36,4,3.94,1.91865,0.0826524
278,91,100000,0,256.0,32,24.33,5.35603,0.138577
278,549,100000,0,256.0,32,21.0,5.21227,0.808292
278,567,100000,0,97.38,32,6.0,5.05321,0.866428
278,457,100000,0,256.0,32,27.39,5.48861,0.691146
278,305,100000,0,113.91,18,9.11,4.45056,0.496309
278,49,100000,0,256.0,32,16.0,5.33616,0.0772618
278,555,100000,0,254.94,32,26.93,5.2568,0.808292
278,453,100000,0,256.0,32,23.64,5.08654,0.666438
278,149,100000,0,256.0,32,16.56,5.21743,0.242588
278,347,100000,0,256.0,32,17.0,5.1332,0.54914
278,601,100000,0,51.84,30,7.66,5.05423,0.911321
278,256,100000,0,256.0,32,24.43,5.17173,0.383422
278,464,100000,0,36.03,7,2.0,2.61793,0.715766
278,252,100000,0,256.0,32,21.0,5.3229,0.399586
278,205,100000,0,77.81,22,6.35,4.90336,0.30619
278,343,100000,0,211.85,32,23.28,5.22467,0.523352
278,522,100000,0,255.53,32,26.45,5.1692,0.771503
278,87,100000,0,256.0,32,20.05,5.38713,0.138577
278,535,100000,0,98.71,32,7.62,5.1769,0.809429
278,277,100000,0,256.0,31,16.0,5.16185,0.435701
278,201,100000,0,29.35,4,3.99,0.811278,0.343982
278,336,100000,0,76.57,22,6.0,4.7023,0.506913
278,410,100000,0,256.0,31,18.13,5.33278,0.62924
278,172,100000,0,74.53,22,7.89,4.96064,0.271525
278,401,100000,0,80.8,23,6.28,4.32078,0.635678
278,126,100000,0,256.0,32,27.56,5.01391,0.167721
278,298,100000,0,16.59,1,1.0,-0,0.464968
278,527,100000,0,254.83,32,30.0,5.15914,0.779958
278,448,100000,0,256.0,32,22.8,5.08654,0.660249
278,573,100000,0,129.31,30,12.0,5.08044,0.866428
278,135,100000,0,32.72,3,3.0,0.918648,0.213632
278,553,100000,0,255.33,32,25.0,5.28122,0.808292
278,109,100000,0,126.74,30,10.17,5.00115,0.178379
278,404,100000,0,101.09,19,8.89,4.22026,0.643332
278,348,100000,0,256.0,32,18.0,5.09781,0.51737
278,17,100000,0,256.0,32,16.6,5.32128,0.0271852
278,433,100000,0,49.91,7,4.07,1.5488,0.672519
278,188,100000,0,256.0,32,20.68,5.36139,0.273874
278,185,100000,0,256.0,32,20.57,5.35826,0.293561
278,538,100000,0,124.57,30,10.0,5.10599,0.823387
278,163,100000,0,256.0,32,29.05,5.21814,0.242305
278,133,100000,0,15.48,1,1.0,-0,0.229247
278,323,100000,0,256.0,32,25.51,4.94702,0.47817
278,637,100000,0,31.14,31,10.57,5.3727,0.979672
278,539,100000,0,173.14,32,11.0,4.98963,0.809429
278,499,100000,0,64.61,31,4.0,5.17273,0.78109
278,610,100000,0,54.3,31,14.48,5.21458,0.921461
278,166,100000,0,16.0,1,1.0,-0,0.261279
278,392,100000,0,256.0,32,27.67,4.92351,0.563855
278,20,100000,0,256.0,32,20.0,4.99142,0.0104563
278,278,100000,0,256.0,31,16.0,5.14101,0.427115
278,354,100000,0,256.0,32,25.15,5.11592,0.54914
278,7,100000,0,62.63,22,7.82,4.54245,0.0454143
278,478,100000,0,256.0,31,16.0,4.99232,0.710909
278,442,100000,0,219.24,32,14.48,5.24546,0.703436
278,379,100000,0,256.0,32,16.0,5.31904,0.562118
278,603,100000,0,71.16,30,9.68,4.99709,0.915588
278,59,100000,0,256.0,31,24.97,5.33985,0.0525958
278,197,100000,0,256.0,32,30.64,5.22717,0.301005
278,170,100000,0,79.32,22,5.0,4.85865,0.28785
278,358,100000,0,256.0,32,28.39,5.28019,0.51312
278,412,100000,0,256.0,32,18.77,5.36138,0.622164
278,500,100000,0,81.05,29,5.0,5.18608,0.774182
278,462,100000,0,0.0,8,0.0,2.83577,0.752178
278,119,100000,0,256.0,30,20.52,5.39886,0.170055
278,566,100000,0,73.86,32,5.0,5.16692,0.86971
278,82,100000,0,256.0,30,16.0,5.37222,0.109834
278,10,100000,0,143.29,28,10.68,5.06354,0.0484874
278,487,100000,0,256.0,32,24.99,5.38881,0.732339
278,202,100000,0,33.17,4,4.0,0.811278,0.343982
278,628,100000,0,15.47,30,1.0,5.02088,0.972073
278,39,100000,0,64.57,24,6.62,4.5766,0.0791521
278,81,100000,0,256.0,30,16.0,5.35167,0.130122
278,128,100000,0,256.0,32,29.92,5.11413,0.164765
278,106,100000,0,77.82,24,8.17,4.42455,0.199843
278,136,100000,0,46.5,7,3.95,1.14954,0.212545
278,243,100000,0,169.88,32,12.37,5.18339,0.375521
278,270,100000,0,82.62,22,6.0,4.73462,0.45193
278,213,100000,0,256.0,32,26.56,5.16177,0.326356
278,255,100000,0,256.0,32,24.35,5.18504,0.383422
278,428,100000,0,256.0,32,30.61,4.99247,0.638613
278,400,100000,0,36.13,4,4.0,1.5,0.607675
278,241,100000,0,99.29,23,9.62,4.36839,0.376735
278,598,100000,0,38.46,32,4.0,5.38276,0.916538
278,564,100000,0,33.64,32,3.0,5.14595,0.869876
278,600,100000,0,54.63,30,6.0,5.04336,0.925692
278,313,100000,0,256.0,32,16.0,5.33621,0.469838
278,22,100000,0,254.37,32,25.87,5.24387,0.0322832
278,182,100000,0,256.0,32,16.65,5.19572,0.253035
278,219,100000,0,256.0,32,22.0,5.172,0.349905
278,105,100000,0,78.57,22,5.82,4.39566,0.172371
278,590,100000,0,62.09,31,26.85,5.41585,0.867571
278,421,100000,0,256.0,32,27.0,5.00551,0.638613
278,110,100000,0,123.31,31,10.34,5.0468,0.200434
278,218,100000,0,256.0,32,19.59,5.37169,0.305208
278,327,100000,0,256.0,32,29.04,5.23033,0.489558
278,545,100000,0,256.0,32,16.6,5.27299,0.81019
278,381,100000,0,256.0,32,17.83,5.21561,0.559253
278,3,100000,0,21.22,3,3.0,0.918648,0
278,451,100000,0,256.0,31,22.0,5.03783,0.65863
278,108,100000,0,126.23,30,10.53,5.05477,0.200434
278,124,100000,0,256.0,32,24.81,5.01743,0.167721
278,257,100000,0,256.0,32,25.15,5.19241,0.383422
278,97,100000,0,256.0,32,30.09,5.21866,0.118349
278,636,100000,0,28.39,30,9.52,5.35461,1
278,332,100000,0,30.63,2,2.0,1,0.511117
278,595,100000,0,15.12,30,1.0,5.03303,0.957781
278,355,100000,0,256.0,32,24.77,5.15612,0.519741
278,51,100000,0,256.0,31,18.64,5.4909,0.0760039
278,609,100000,0,64.0,31,14.2,5.12852,0.920242
278,141,100000,0,107.84,29,9.58,5.09307,0.244038
278,525,100000,0,255.52,32,29.5,5.11854,0.803632
278,194,100000,0,256.0,32,29.45,5.34026,0.263284
278,346,100000,0,256.0,32,16.0,4.95625,0.523318
278,226,100000,0,256.0,31,22.75,5.30289,0.303596
278,54,100000,0,256.0,32,23.39,5.01563,0.0632982
278,284,100000,0,256.0,32,20.0,5.15638,0.419439
278,534,100000,0,93.9,32,6.0,5.32507,0.822463
278,83,100000,0,256.0,31,17.63,5.18333,0.135236
278,540,100000,0,166.08,32,12.0,5.2289,0.812036
278,155,100000,0,256.0,31,22.63,5.46871,0.248611
278,137,100000,0,77.07,23,5.78,4.39566,0.214804
278,37,100000,0,43.82,4,3.97,1.91865,0.0826524
278,599,100000,0,47.71,31,5.0,4.96856,0.916489
278,129,100000,0,256.0,32,29.55,5.38713,0.190872
278,316,100000,0,256.0,32,18.5,5.05071,0.474269
278,439,100000,0,141.49,30,11.51,5.24954,0.698377
278,232,100000,0,16.06,1,1.0,-0,0.369394
278,45,100000,0,256.0,31,18.64,5.52941,0.0760039
278,138,100000,0,75.97,23,6.64,4.39566,0.214804
278,398,100000,0,32.09,3,2.6,0.918648,0.654819
278,92,100000,0,256.0,32,25.14,5.34554,0.121251
278,344,100000,0,256.0,32,16.0,5.31591,0.548063
278,301,100000,0,48.89,5,4.0,1.52228,0.494176
278,568,100000,0,104.19,32,7.0,5.30108,0.873096
278,279,100000,0,232.48,31,16.3,5.15777,0.427085
278,627,100000,0,0.0,31,0.0,4.94212,0.970574
278,227,100000,0,256.0,32,28.8,5.172,0.349905
278,57,100000,0,256.0,32,23.53,4.99054,0.0632982
278,409,100000,0,256.0,32,16.0,5.32907,0.627922
278,94,100000,0,256.0,32,29.88,5.39429,0.133083
278,116,100000,0,256.0,31,18.55,5.28624,0.174194
278,511,100000,0,256.0,31,16.0,5.22227,0.790237
278,79,100000,0,256.0,30,16.0,5.34493,0.143721
278,491,100000,0,255.71,32,28.46,5.18279,0.750276
278,203,100000,0,79.7,22,5.0,4.89636,0.30619
278,259,100000,0,256.0,32,29.19,5.16381,0.378854
278,273,100000,0,110.86,19,9.81,4.22179,0.422314
278,146,100000,0,256.0,32,16.0,5.21743,0.242588
278,85,100000,0,256.0,32,19.6,5.44223,0.150175
278,484,100000,0,256.0,31,21.99,5.02831,0.710909
278,294,100000,0,256.0,32,27.66,5.15638,0.419439
278,207,100000,0,75.68,22,8.58,4.94682,0.313317
278,470,100000,0,124.18,31,8.0,4.99,0.757401
278,60,100000,0,256.0,30,26.69,5.28116,0.0525958
278,608,100000,0,61.07,31,14.44,5.12852,0.920242
278,554,100000,0,254.81,32,25.61,5.19078,0.811696
278,209,100000,0,176.28,32,12.84,5.13584,0.315347
278,34,100000,0,16.69,1,1.0,1.58532,0.0800492
278,469,100000,0,109.92,29,7.0,5.14904,0.752386
278,446,100000,0,256.0,32,17.0,5.36472,0.702337
278,532,100000,0,66.52,32,4.0,5.33525,0.827004
278,125,100000,0,256.0,32,28.95,5.39429,0.17126
278,112,100000,0,256.0,32,28.47,5.01391,0.167721
278,584,100000,0,62.72,32,23.86,5.40767,0.867571
278,246,100000,0,256.0,32,17.68,5.34288,0.397619
278,148,100000,0,256.0,32,16.0,5.14414,0.242588
278,380,100000,0,256.0,31,17.65,4.94321,0.598891
278,304,100000,0,76.8,22,7.1,4.70474,0.45533
278,576,100000,0,127.18,31,14.7,5.12638,0.870664
278,281,100000,0,256.0,32,17.0,5.1515,0.425945
278,274,100000,0,102.84,20,10.95,4.16569,0.422314
278,614,100000,0,54.03,32,17.25,5.08446,0.923309
278,130,100000,0,256.0,32,30.49,5.14866,0.164765
278,187,100000,0,256.0,32,22.0,5.38912,0.257228
278,115,100000,0,256.0,30,16.66,5.42679,0.174481
278,417,100000,0,256.0,32,19.95,5.25517,0.609474
278,613,100000,0,37.13,30,19.04,5.01074,0.919179
278,70,100000,0,42.76,4,4.0,1.52228,0.101616
278,303,100000,0,79.17,22,6.0,4.7023,0.487315
278,510,100000,0,256.0,31,16.0,5.22227,0.790237
278,302,100000,0,78.84,22,7.21,4.53648,0.491585
278,267,100000,0,48.9,3,3.0,1.58532,0.443294
278,160,100000,0,256.0,32,27.54,5.24022,0.235111
278,47,100000,0,208.6,32,16.09,5.29923,0.0635104
278,9,100000,0,130.69,31,10.73,4.91114,0.0490651
278,377,100000,0,256.0,31,16.0,5.30333,0.58732
278,434,100000,0,66.56,20,5.78,4.4967,0.698259
278,58,100000,0,256.0,31,25.9,5.31474,0.0525958
278,212,100000,0,256.0,32,23.89,5.26662,0.332737
278,46,100000,0,248.17,31,20.59,5.27102,0.0577365
278,562,100000,0,16.17,32,1.0,5.09643,0.889199
278,158,100000,0,256.0,32,25.93,5.34675,0.248374
278,424,100000,0,256.0,32,27.65,4.93017,0.638613
278,230,100000,0,256.0,32,23.1,5.3728,0.311767
278,376,100000,0,179.14,30,14.1,4.81744,0.579894
278,55,100000,0,256.0,32,23.27,5.01563,0.0632982
278,391,100000,0,256.0,32,28.26,5.00551,0.598245
278,438,100000,0,134.5,30,10.65,5.20023,0.690478
278,325,100000,0,256.0,32,27.08,4.93357,0.47817
278,322,100000,0,256.0,32,24.61,4.94001,0.47817
278,386,100000,0,256.0,32,24.12,5.0695,0.603979
278,324,100000,0,256.0,32,26.13,4.94702,0.47817
278,123,100000,0,256.0,31,23.79,5.37525,0.179009
278,266,100000,0,33.16,2,2.0,1,0.448593
278,481,100000,0,256.0,31,18.83,4.93745,0.755333
278,606,100000,0,65.46,30,11.24,5.04927,0.915588
278,426,100000,0,256.0,32,29.13,4.99247,0.638613
278,199,100000,0,19.59,1,1.0,-0,0.349642
278,24,100000,0,256.0,31,24.84,5.31474,0.0322832
278,575,100000,0,117.66,31,13.59,5.09607,0.870664
278,455,100000,0,256.0,32,24.92,5.05264,0.666438
278,393,100000,0,256.0,31,29.76,4.97606,0.598891
278,6,100000,0,62.99,24,5.79,4.6248,0
278,189,100000,0,256.0,32,23.95,5.2448,0.301005
278,73,100000,0,120.86,29,8.63,5.12841,0.142184
278,249,100000,0,256.0,32,18.58,4.9561,0.382903
278,208,100000,0,111.09,23,9.61,4.50695,0.342976
278,291,100000,0,256.0,32,26.13,5.15803,0.419439
278,488,100000,0,256.0,32,26.29,5.44481,0.708522
278,53,100000,0,256.0,32,19.58,5.32585,0.0836914
278,607,100000,0,51.4,31,15.51,5.21458,0.921461
278,557,100000,0,255.25,32,28.96,5.26561,0.808292
278,220,100000,0,256.0,32,22.15,5.18119,0.349905
278,514,100000,0,256.0,31,18.8,4.93745,0.784574
278,214,100000,0,256.0,31,17.91,5.29761,0.318983
278,445,100000,0,256.0,32,16.0,5.301,0.661193
278,183,100000,0,256.0,32,20.48,5.3917,0.292347
278,505,100000,0,146.24,30,9.76,5.22821,0.79322
278,530,100000,0,34.49,32,2.0,5.12422,0.848446
278,268,100000,0,48.77,6,4.0,1.45932,0.407904
278,180,100000,0,256.0,32,16.0,5.17358,0.253035
278,64,100000,0,256.0,32,30.78,5.21512,0.0796913
278,290,100000,0,256.0,32,25.02,5.20242,0.450006
278,579,100000,0,120.46,32,17.41,5.32119,0.863086
278,4,100000,0,46.35,4,4.0,2,0
278,611,100000,0,48.27,32,17.02,5.0528,0.923309
278,143,100000,0,190.45,31,12.37,5.21418,0.215684
278,571,100000,0,124.15,30,10.0,5.00224,0.866428
278,363,100000,0,0.0,6,0.0,2.12844,0.600348
278,35,100000,0,32.73,2,2.0,1,0.0921809
278,349,100000,0,256.0,32,19.0,5.28019,0.51312
278,495,100000,0,0.0,9,0.0,2.95905,0.76693
278,447,100000,0,256.0,32,18.0,5.17767,0.688198
278,353,100000,0,256.0,32,23.57,5.23493,0.51312
278,250,100000,0,256.0,32,19.0,5.18602,0.389772
278,461,100000,0,256.0,32,29.8,5.39221,0.690851
278,419,100000,0,256.0,32,23.57,5.0484,0.638613
278,258,100000,0,256.0,32,26.96,5.18886,0.386671
278,2,100000,0,16.56,2,2.0,1,0
278,239,100000,0,113.97,23,9.06,4.44805,0.376735
278,382,100000,0,256.0,32,18.39,5.18393,0.559253
278,159,100000,0,256.0,32,27.58,5.29183,0.242305
278,78,100000,0,146.5,28,11.73,4.99768,0.102991
278,371,100000,0,101.4,18,9.52,4.00198,0.589575
278,178,100000,0,256.0,32,19.0,5.35248,0.297381
278,458,100000,0,256.0,32,28.93,4.99247,0.657774
278,289,100000,0,256.0,32,25.18,5.20242,0.450006
278,356,100000,0,256.0,32,25.25,5.11592,0.51737
278,341,100000,0,122.45,18,10.55,4.21541,0.552993
278,331,100000,0,16.06,1,1.0,-0,0.51278
278,26,100000,0,256.0,30,24.68,5.32799,0.0322832
278,420,100000,0,255.23,32,23.58,5.05264,0.638613
278,592,100000,0,56.67,32,27.83,5.41729,0.867571
278,145,100000,0,256.0,32,16.0,5.19962,0.24467
278,8,100000,0,48.36,24,9.19,4.6248,0
278,586,100000,0,55.43,32,24.1,5.41322,0.867571
278,473,100000,0,166.15,31,11.58,5.32126,0.725785
278,192,100000,0,256.0,32,26.55,5.20539,0.272207
278,337,100000,0,81.44,22,7.44,4.41671,0.552209
278,362,100000,0,256.0,32,30.36,5.23033,0.51312
278,127,100000,0,256.0,32,28.67,5.14865,0.162988
278,88,100000,0,256.0,31,21.49,5.36334,0.146823
278,577,100000,0,126.47,32,15.58,4.98933,0.869544
278,644,100000,0,28.23,32,10.19,5.38984,0.964084
278,96,100000,0,256.0,32,30.39,5.20846,0.118349
278,120,100000,0,256.0,31,21.0,5.39746,0.155278
278,489,100000,0,256.0,32,27.91,5.48172,0.711469
278,588,100000,0,46.88,32,26.11,5.19654,0.867571
278,537,100000,0,109.99,31,9.0,5.08614,0.823387
278,466,100000,0,62.54,30,4.0,5.1816,0.75706
278,260,100000,0,256.0,32,29.31,5.13751,0.375466
278,134,100000,0,15.86,2,2.0,-0,0.245097
278,437,100000,0,75.09,20,7.77,4.39989,0.676177
278,631,100000,0,34.77,31,4.0,5.39035,1
278,501,100000,0,96.55,29,6.0,5.18608,0.774182
278,378,100000,0,245.54,31,16.48,5.30871,0.560521
278,265,100000,0,15.48,1,1.0,-0,0.406533
278,150,100000,0,250.47,30,17.37,5.16003,0.24629
278,306,100000,0,111.81,18,8.59,4.45056,0.496309
278,443,100000,0,256.0,32,20.2,5.22312,0.670536
278,432,100000,0,50.2,7,3.0,1.5488,0.679472
278,342,100000,0,245.61,32,15.63,5.15061,0.550466
278,357,100000,0,256.0,32,28.5,5.24942,0.51312
278,67,100000,0,17.05,1,1.0,-0,0.122894
278,361,100000,0,256.0,32,29.68,5.23033,0.51312
278,450,100000,0,256.0,31,21.0,5.03704,0.697902
278,168,100000,0,46.72,5,3.85,1.37166,0.254213
278,507,100000,0,154.72,30,11.59,5.14611,0.785273
278,431,100000,0,33.27,7,2.0,2.6539,0.695537
278,84,100000,0,256.0,31,17.57,5.18333,0.128029
278,402,100000,0,77.23,23,6.23,4.23319,0.635678
278,228,100000,0,256.0,32,29.58,5.17308,0.335184
278,21,100000,0,256.0,32,21.0,5.02428,0.0381338
278,485,100000,0,256.0,32,22.94,5.00824,0.710909
278,403,100000,0,82.66,23,6.27,4.30887,0.635678
278,72,100000,0,70.11,24,6.46,4.34248,0.10115
278,100,100000,0,15.26,1,1.0,-0,0.152031
278,244,100000,0,256.0,32,17.0,5.21361,0.400966
278,423,100000,0,256.0,32,26.52,5.08087,0.638613
278,296,100000,0,256.0,32,30.15,5.16381,0.419439
278,399,100000,0,30.84,3,2.52,0.918648,0.654819
278,544,100000,0,256.0,32,16.0,5.26861,0.81019
278,139,100000,0,74.94,23,7.54,4.4485,0.2258
278,16,100000,0,256.0,31,16.0,4.99677,0.0209863
278,524,100000,0,255.18,32,28.77,5.11854,0.761891
278,41,100000,0,105.19,30,10.78,5.13286,0.0816151
278,211,100000,0,256.0,31,16.58,5.28338,0.351671
278,320,100000,0,256.0,32,22.99,4.98635,0.464146
278,364,100000,0,13.15,1,1.0,-0,0.595867
278,359,100000,0,256.0,32,27.98,5.24838,0.548277
278,293,100000,0,256.0,32,28.06,5.1908,0.419439
278,472,100000,0,154.22,29,10.61,5.28318,0.724473
278,394,100000,0,256.0,32,30.99,4.92351,0.563855
278,615,100000,0,40.81,31,19.99,5.03672,0.919179
278,397,100000,0,16.2,1,1.0,-0,0.612007
278,630,100000,0,33.86,31,3.0,5.38595,1
278,5,100000,0,61.36,23,5.82,4.61316,0.0229135
278,63,100000,0,256.0,32,29.54,5.21198,0.0700865
278,312,100000,0,256.0,32,22.61,5.0484,0.474948
278,269,100000,0,77.38,24,9.05,4.93358,0.415028
278,61,100000,0,256.0,32,28.56,5.20575,0.0836914
278,107,100000,0,127.96,30,10.1,5.05477,0.200434
278,389,100000,0,256.0,32,26.51,4.92989,0.563855
278,465,100000,0,30.92,8,3.58,3.06116,0.729039
278,429,100000,0,0.0,2,0.0,-0,0.671391
278,75,100000,0,115.26,30,10.33,5.11656,0.10932
278,240,100000,0,104.87,23,10.27,4.4529,0.398359
279,234,100000,0,47.82,3,3.0,1.58532,0.402222
279,18,100000,0,223.44,31,19.13,5.43182,0.0166566
279,315,100000,0,256.0,32,18.73,5.27431,0.479623
279,422,100000,0,256.0,32,25.5,5.33647,0.648783
279,543,100000,0,256.0,30,16.0,5.41979,0.809526
279,319,100000,0,256.0,31,22.0,5.40805,0.476729
279,483,100000,0,255.18,31,21.56,5.2311,0.749509
279,460,100000,0,256.0,32,30.08,5.09407,0.681107
279,638,100000,0,25.17,32,10.56,4.64361,0.991942
279,604,100000,0,102.5,32,9.86,4.89082,0.91592
279,335,100000,0,53.68,5,4.98,2.23628,0.533002
279,463,100000,0,25.05,30,1.0,5.07722,0.750296
279,504,100000,0,133.92,29,9.0,5.34719,0.807496
279,30,100000,0,256.0,32,29.76,5.40358,0.0406693
279,195,100000,0,256.0,31,29.18,5.08115,0.302282
279,373,100000,0,89.73,16,9.77,4.01884,0.602261
279,407,100000,0,154.54,32,10.78,5.29984,0.631446
279,459,100000,0,256.0,32,28.99,5.00348,0.663231
279,496,100000,0,11.53,30,1.0,5.04692,0.770528
279,515,100000,0,256.0,32,20.31,5.32266,0.787792
279,193,100000,0,256.0,31,27.56,5.16759,0.302282
279,449,100000,0,256.0,32,19.19,5.31951,0.658721
279,140,100000,0,123.23,26,8.83,5.00907,0.203759
279,594,100000,0,0.0,32,0.0,5.16851,0.940998
279,31,100000,0,256.0,32,30.94,5.40662,0
279,142,100000,0,128.96,31,9.86,5.07568,0.247154
279,69,100000,0,49.47,3,3.0,1.5,0.116221
279,479,100000,0,255.18,32,17.0,5.39027,0.710041
279,175,100000,0,134.91,30,9.77,5.02298,0.281332
279,406,100000,0,123.06,31,11.5,5.0463,0.62729
279,516,100000,0,256.0,32,20.21,5.24885,0.787792
279,144,100000,0,148.73,30,12.48,5.2115,0.209884
279,153,100000,0,256.0,31,19.85,5.26863,0.24165
279,415,100000,0,256.0,32,18.66,5.22326,0.614906
279,204,100000,0,78.52,16,6.0,3.76297,0.323588
279,29,100000,0,256.0,32,27.44,5.40081,0.00198678
279,523,100000,0,255.48,32,28.13,5.28024,0.765804
279,396,100000,0,0.0,4,0.0,-0,0.655362
279,89,100000,0,256.0,32,24.67,5.44205,0.139474
279,570,100000,0,143.52,32,9.0,5.29522,0.872691
279,162,100000,0,256.0,32,29.85,5.18286,0.241723
279,640,100000,0,31.61,32,10.39,4.69437,0.991942
279,171,100000,0,74.7,16,5.8,3.93661,0.297368
279,618,100000,0,31.88,32,20.28,5.17756,0.910533
279,550,100000,0,256.0,31,22.0,5.24359,0.811758
279,416,100000,0,256.0,30,20.59,5.33776,0.62607
279,436,100000,0,93.92,31,6.86,5.45881,0.697829
279,596,100000,0,30.15,30,2.0,5.28752,0.916615
279,62,100000,0,256.0,32,29.0,5.32602,0.0586332
279,254,100000,0,256.0,32,21.21,5.21851,0.393932
279,368,100000,0,42.43,6,5.0,2.72583,0.569447
279,513,100000,0,256.0,30,18.0,5.38623,0.791404
279,512,100000,0,256.0,31,16.61,5.47266,0.807647
279,585,100000,0,45.08,32,24.12,4.94458,0.864305
279,283,100000,0,256.0,32,18.6,5.29909,0.430312
279,345,100000,0,232.76,30,14.78,5.33713,0.515671
279,11,100000,0,132.15,28,10.97,4.95765,0.0311957
279,285,100000,0,256.0,31,20.83,5.27136,0.439177
279,597,100000,0,33.28,31,3.0,4.90881,0.912814
279,317,100000,0,256.0,31,19.63,5.15581,0.50242
279,529,100000,0,16.4,30,1.0,5.45224,0.823391
279,19,100000,0,256.0,31,19.57,5.43182,0.0166566
279,74,100000,0,93.45,18,8.59,4.18236,0.106506
279,221,100000,0,254.75,32,21.74,5.17259,0.345924
279,533,100000,0,79.83,32,5.0,5.39876,0.82323
279,276,100000,0,134.22,29,11.36,5.01988,0.421263
279,137,100000,0,76.36,13,7.15,3.94805,0.208552
279,65,100000,0,256.0,32,31.51,5.38013,0.0586332
279,633,100000,0,42.29,31,5.89,4.97382,0.974121
279,360,100000,0,256.0,32,28.75,5.33065,0.553859
279,300,100000,0,30.18,3,3.0,0.918648,0.480968
279,517,100000,0,256.0,32,21.56,5.28652,0.770388
279,154,100000,0,256.0,32,22.53,5.21581,0.204935
279,482,100000,0,255.56,31,20.0,5.24387,0.749509
279,385,100000,0,252.57,32,21.24,5.16465,0.600944
279,196,100000,0,256.0,31,30.13,5.14352,0.302282
279,589,100000,0,43.52,32,24.94,4.94458,0.864305
279,262,100000,0,256.0,32,29.86,5.06615,0.386505
279,605,100000,0,67.88,31,11.41,5.12663,0.92946
279,173,100000,0,86.0,16,7.26,3.81135,0.297368
279,321,100000,0,255.76,32,24.25,5.0668,0.481736
279,641,100000,0,24.31,32,10.97,4.71727,0.991942
279,629,100000,0,31.07,30,2.0,4.92647,0.997463
279,1,100000,0,16.53,1,1.0,-0,0
279,509,100000,0,256.0,30,16.0,5.38725,0.791404
279,498,100000,0,44.27,32,3.64,5.52917,0.783911
279,86,100000,0,256.0,32,18.85,5.19102,0.119747
279,151,100000,0,256.0,31,19.0,5.27526,0.24165
279,233,100000,0,30.73,2,2.0,1,0.387658
279,493,100000,0,256.0,32,29.24,5.14466,0.738958
279,95,100000,0,253.68,32,29.69,5.11704,0.149834
279,556,100000,0,256.0,32,29.67,5.30315,0.811758
279,551,100000,0,246.66,32,22.09,5.28281,0.811758
279,169,100000,0,62.52,4,4.0,2.32228,0.256487
279,186,100000,0,256.0,32,19.88,5.11726,0.299046
279,388,100000,0,254.47,32,25.02,5.21644,0.575345
279,286,100000,0,256.0,31,22.0,5.40805,0.45387
279,559,100000,0,256.0,32,29.7,5.30367,0.811758
279,369,100000,0,95.1,16,6.0,4.09509,0.601389
279,547,100000,0,256.0,32,19.61,5.36464,0.80843
279,238,100000,0,93.72,14,8.38,4.06239,0.354778
279,310,100000,0,251.61,32,28.54,5.0763,0.492433
279,580,100000,0,137.85,32,17.31,4.55234,0.862419
279,167,100000,0,23.79,2,2.0,1,0.301297
279,474,100000,0,256.0,31,16.0,5.31505,0.726247
279,309,100000,0,132.3,29,12.32,5.15522,0.468547
279,80,100000,0,175.7,28,13.41,4.976,0.11894
279,275,100000,0,135.33,29,11.36,5.13012,0.421263
279,452,100000,0,256.0,32,23.11,5.37778,0.681556
279,444,100000,0,256.0,32,26.45,5.32165,0.659949
279,494,100000,0,256.0,32,28.91,5.12466,0.738958
279,528,100000,0,0.0,31,0.0,5.04935,0.817886
279,503,100000,0,115.24,29,8.0,5.389,0.807496
279,179,100000,0,256.0,32,16.62,5.37057,0.287628
279,121,100000,0,256.0,32,22.45,5.20044,0.167761
279,531,100000,0,45.94,31,3.0,5.44195,0.828308
279,68,100000,0,14.8,2,2.0,-0,0.137725
279,574,100000,0,189.22,32,13.0,5.07716,0.872691
279,506,100000,0,179.11,30,11.0,5.30327,0.771541
279,222,100000,0,254.66,32,21.37,5.17065,0.345924
279,251,100000,0,256.0,32,20.59,5.31964,0.38944
279,242,100000,0,146.64,30,11.41,5.09781,0.372432
279,375,100000,0,188.24,31,12.46,5.31557,0.573803
279,156,100000,0,256.0,31,23.59,5.29764,0.251981
279,486,100000,0,256.0,32,24.25,5.11311,0.731098
279,229,100000,0,256.0,32,30.54,5.0618,0.313923
279,583,100000,0,137.03,32,18.61,4.66841,0.862419
279,263,100000,0,246.55,32,30.08,5.33652,0.400061
279,390,100000,0,255.26,32,25.72,5.17754,0.575935
279,210,100000,0,150.27,30,11.46,5.14563,0.33744
279,548,100000,0,256.0,32,19.61,5.36464,0.80843
279,427,100000,0,256.0,32,30.7,5.11631,0.642462
279,77,100000,0,164.22,28,11.4,4.95752,0.123759
279,492,100000,0,256.0,32,28.75,5.14466,0.738958
